,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,top_topic_lda
255,0.0033778704423878822,0.0033778579679161896,0.0033778578044280933,0.003377867453651158,0.3959716065804282,0.0033778578836506797,0.0033778581254636083,0.5269040074709569,0.003377874544885466,0.0033778586611844003,0.03659004055990002,0.0033778578371669874,0.00337786281479988,0.003377859265245427,0.003377862587934947,7
256,0.0023261344182141114,0.002326134043898311,0.0023261339041522914,0.0023261364098586678,0.2318810595210974,0.002326133949204704,0.0023261344295384513,0.23770916093330507,0.0023261391379520327,0.002326134334657924,0.002326351267691442,0.0023261337899052677,0.0023261338288898385,0.0023261374997039057,0.5024959425319306,14
257,0.009253884070509928,0.29947192762207275,0.0035363405726083503,0.015188599072932423,0.0035363448302662514,0.00353634102131169,0.0035363444837414847,0.003536340891082071,0.07068386503423132,0.0035363407802244395,0.0035363543706636554,0.0035363405333086826,0.0035363408732648036,0.5700363250297457,0.003538310814036495,13
258,0.0023963765931020752,0.002395893067239964,0.0023958514587275963,0.0023958363008779425,0.002395966103417357,0.002395835284294437,0.002395883847168741,0.002395887392130899,0.0023959769562996707,0.0023958349323694025,0.0023961386561023312,0.002395834664265888,0.002395833800949787,0.9664567877285785,0.0023960632144754443,13
259,0.0020581076688314993,0.002055960694592223,0.002055958914784914,0.0020561019488460367,0.002056957564201351,0.0020559595617687092,0.002055989214911624,0.002056028224481765,0.01296467135610458,0.002057317981283317,0.960301429741634,0.0020559948593883446,0.0020559619576416112,0.0020575239678948445,0.0020560363436350868,10
260,0.0027815554270828294,0.0027814031767438795,0.0027814025337347544,0.0027814714149339537,0.002781412037272428,0.002781441945053217,0.002781401078915525,0.07914494359193851,0.0027817452884037744,0.0027817466136499927,0.0027815563657799173,0.5510325803937542,0.002781411848996384,0.002787950553662803,0.33643797773007783,11
261,0.002871983002570905,0.0028720828426977204,0.0028719581347102477,0.0028719590553735936,0.38448888692604416,0.002871970185865321,0.0028719590551037387,0.5781703681213436,0.002871964364633141,0.002872510410920501,0.002872527346961281,0.002871957803566615,0.0028719589225151367,0.0028759098980464283,0.002872003929647684,7
262,0.003630361594582469,0.003629720136443375,0.0036297207349853897,0.0036298838609970657,0.0036297483643103695,0.003629740970909245,0.0036297191600367655,0.0036301642074603392,0.003629874165250205,0.0036298572524606767,0.4464514581096576,0.0036297193168163353,0.0036297200425769592,0.5063605921532047,0.0036297199303087124,13
263,0.0034104752026733404,0.5016689593925372,0.003409105211756451,0.0034099777895655902,0.0034091076865366966,0.0034091617101133474,0.0034091051957618277,0.0034091051718848128,0.003409198369445304,0.003409372821425044,0.003409786976590565,0.0034091055403767724,0.0034091051904705637,0.003409115072309482,0.454009318668553,1
264,0.003432973595501876,0.003432962049426475,0.0034329614652516475,0.003432976332302861,0.3222544927358944,0.0034329606361240485,0.003432965725166472,0.003433099666533703,0.6084278309930002,0.0034330977079799437,0.02812181468517224,0.003432958632772661,0.0034329832229742095,0.003432961249479782,0.003432961302419555,8
265,0.003019098481336241,0.0030190765336742375,0.0030190763209866265,0.0030191246935540694,0.0030190798501994157,0.003019129360795515,0.003019076464393914,0.0030190948550743316,0.23234608583519745,0.0030190786649759893,0.0030247138636045356,0.0030190950107458997,0.7283993805283812,0.0030190822557564284,0.0030198072813242193,12
266,0.9513909297228217,0.0034717760613734994,0.0034717761321079953,0.003471918746920591,0.003471777493886306,0.003471800726939102,0.0034717758180557792,0.0034717957118102403,0.0034718078701537836,0.0034717787079632002,0.003471829719363643,0.003471775734096448,0.0034717765749770783,0.00347563790980592,0.003471843069724823,0
267,0.3418327939274697,0.003475809396982597,0.0034758090243519513,0.003475808375448192,0.003475828664687998,0.0034758078814912203,0.0034758113476721425,0.0034758079961850806,0.6129815973568468,0.0034758197261180093,0.003475862125770811,0.0034758072802672313,0.00347580723035782,0.003475811668627975,0.0034758179977224016,8
268,0.0032345694280894953,0.0032345676164163262,0.0032345661385458076,0.3389981131919195,0.0032345672687633326,0.003234578733254019,0.003234568500731836,0.0032345676018087754,0.00323463356394394,0.39703992550040174,0.22514697163234387,0.0032345655081533566,0.0032345654965526024,0.0032346159034242353,0.0032346239156511728,9
269,0.0030755376116611125,0.0030716488283758013,0.003071641914313031,0.0030716771013933617,0.0030716451167950207,0.0030716646326973585,0.003071643003617876,0.0030716531931273636,0.0030716797472741513,0.7092725148107639,0.25078748809941664,0.0030716419334704164,0.0030716417938066753,0.003076060954173059,0.0030718612591139833,9
270,0.003614877279511676,0.0036148701902664324,0.0036148730895082452,0.0036149570358406345,0.0036149067028739624,0.00361490171623354,0.0036148702779806234,0.0036148774695268517,0.0036149174310582378,0.003614917963796739,0.5337248491818402,0.0036148756536000513,0.003614870180102149,0.41928148158741385,0.0036149542404469042,10
271,0.002511118524453172,0.0025111199999860367,0.0025111163841159893,0.31383842786068616,0.0025111196516993347,0.002512371596271733,0.00251111653684012,0.002511117054314012,0.5110454809876747,0.002511116709172238,0.002511157369536692,0.002511116624235953,0.002511177307521155,0.002511135455587319,0.14498130793790553,8
272,0.9586557023371529,0.002678928277938591,0.002678928274369042,0.002678928356269144,0.002678931729831662,0.002678971393837514,0.0026789712700836326,0.002678936279001475,0.002679087844461075,0.002678929320980331,0.0026795927806705735,0.002678928874770837,0.0026789282896828213,0.006516105137049642,0.0026801298339008462,0
273,0.00268308091870162,0.0026819395171360965,0.0026818536855499737,0.22467329525055055,0.7404482502005039,0.002681861979769422,0.00268188163095721,0.0026818430452148424,0.0026832955370980926,0.002681841585117378,0.002682915566243836,0.002681838548470729,0.0026818473322774024,0.0026832244438035253,0.0026910307586057863,4
274,0.0018657582357486206,0.001867313613023758,0.0018657839846030074,0.0018657667222798564,0.0018657603272149719,0.9738775561145758,0.0018657581820586775,0.0018657662944844178,0.0018657803182796546,0.0018657581923941708,0.001865782169025286,0.0018657581464478186,0.0018657583140875296,0.0018659009379979165,0.0018657984477785763,5
275,0.002130346502987358,0.0021303361287926324,0.0021303360899959144,0.002130398441309037,0.002130391293353033,0.002130336290612527,0.0021303460338011806,0.0021303588637568752,0.0021304418441611505,0.00213042113083648,0.002130466994841842,0.04026204348355724,0.9320426984640231,0.0021306751165946257,0.0021304033213769133,12
276,0.0018586705100173426,0.001858662650652027,0.0018586602643647769,0.0018586612273407187,0.0018586602045689035,0.1335408792503636,0.001858662069713289,0.0018586752157663791,0.0018586604715170756,0.001858659977401002,0.0018587420001841112,0.001858662417557368,0.8422963371505341,0.0018587459794840782,0.0018586606105351763,12
277,0.6931739334051679,0.002507753111499124,0.002507782096880373,0.0025078462679649126,0.0025081224423148052,0.0025084521088467055,0.002507777398177342,0.002507799316320049,0.0025078199337581074,0.002507765518181631,0.0025080230648849254,0.002507756095761629,0.27422349141292773,0.0025078582213937176,0.0025078196059212686,0
278,0.0032385822344642027,0.0032385907831980723,0.003238551903029931,0.003238580914125378,0.0032385547937758006,0.003238558800247458,0.003238551495510773,0.0032385516889430086,0.9546596639995445,0.0032386508429919254,0.00323891400893747,0.003238552397511091,0.0032385585330274185,0.003238568488861369,0.00323856911583142,8
279,0.003735321199956747,0.003735314865105586,0.0037353136766795016,0.003740906978606176,0.00373532330006109,0.8849430620817011,0.0037353167776167026,0.003736831877705459,0.0037353368859738357,0.0037353204716926666,0.05481428720773067,0.0037353122852655397,0.0037353149949919807,0.015410825142916817,0.0037362122539958647,5
280,0.003507848761047017,0.00350784579054794,0.46853833147346763,0.0035078485967852137,0.003507870096750569,0.003507848458986168,0.003507847699453829,0.003507845555204006,0.0035078796211081785,0.003507956572435811,0.0035080726706452955,0.0035078452229261874,0.003507845784477172,0.4858580803703899,0.0035090333257750757,13
281,0.13244074878753598,0.003359071153597874,0.0033590718095487895,0.00335907130060194,0.5220949115886488,0.0033590716656889097,0.0033590722398401125,0.003359070841127735,0.0033590734884299442,0.0033590708446389283,0.3051554294851523,0.0033590707143522592,0.003359071228358402,0.0033591240368739035,0.00335907081560394,4
282,0.002466579735785675,0.0024665650275108833,0.0024665646332364395,0.0024666555713925868,0.0024665848419675347,0.0024665646102873065,0.0024665649930467833,0.002466603358032202,0.0024666064847498155,0.002466586750385672,0.002466633711550298,0.002466564590925167,0.0024665652002089223,0.002466579200664104,0.9654677812902566,14
283,0.4982835793144467,0.0037505581188603723,0.003750557919576226,0.01976744324457886,0.399907236040502,0.0037505579719619877,0.0037505601801280618,0.0037505751810586255,0.003750569060036856,0.0037505579562243947,0.040785564621255224,0.0037505591088443993,0.0037505627776084956,0.003750558682699088,0.0037505598222191136,0
284,0.0041580084106813695,0.00415797311432279,0.004157973094367969,0.004157976099243641,0.004157973306854539,0.004157973098399204,0.004157980545993893,0.004157973330938581,0.004157975376333877,0.004157973260887249,0.9417883257919374,0.004157973094352529,0.004157973792061991,0.004157973306796047,0.00415797437682879,10
285,0.0021654411633582845,0.0021654412376490703,0.7964858757105302,0.0021654438903459428,0.002165440838846905,0.17536323538421772,0.0021654403091870174,0.002165440019181469,0.0021654400402440765,0.0021654400376660736,0.0021655847809995813,0.0021654410544259517,0.0021654404283989515,0.002165454489075139,0.0021654406158735785,2
286,0.002841093600400286,0.0028403984384945116,0.0028403873348218697,0.0028406039150861654,0.0028405824105691996,0.9239834760155089,0.0028403937852378137,0.0028406667609466385,0.03908831431837085,0.002840609975607646,0.0028412489324376134,0.002840387695326313,0.0028403870663570425,0.0028409633295657876,0.0028404864212693373,5
287,0.0027727721027258723,0.002771255329762391,0.0027712514779081716,0.0027716192854332538,0.44489021577598487,0.002771254868946715,0.002771464204024177,0.002771255546211286,0.0027965369067039065,0.16450527906901907,0.002772886664903236,0.0027712559602586033,0.0027712533598781373,0.0027712779918900496,0.3573204214563502,4
288,0.0030600491361002244,0.003059961562258254,0.5699064659598846,0.3278241611156431,0.0030599771771350867,0.0030599663405262495,0.003059926180130627,0.003059986728267162,0.06554978539833921,0.0030599315817771496,0.0030599420032722396,0.0030599276025933043,0.0030599264274322035,0.0030599553249355655,0.0030600374617049775,2
289,0.4811727056663904,0.0034286917623378606,0.0034286913957878103,0.003428691594581852,0.13724142893164337,0.003428692534181288,0.003428691684062063,0.0034286916641485562,0.0034286917334135658,0.0034287201722631297,0.3404415129290562,0.0034286913595854267,0.0034287006561800034,0.003428705520305839,0.0034286923960626593,0
290,0.5593867290390078,0.0032311903442153998,0.003231231502176718,0.0032312188551535267,0.0032355506292924617,0.003231191729918,0.0032311900431969184,0.0032311919858586382,0.003231192890618931,0.003231190373471698,0.003231400488202246,0.0032311900618794583,0.003231191721591495,0.3986029939641401,0.0032313463712766305,0
291,0.002915422021184846,0.0029154016635925825,0.002914904660693623,0.9591750456908927,0.0029152813087644468,0.002914754895637619,0.002914743301249656,0.00291511398545783,0.0029216242515243697,0.002915191903255954,0.002915084193342648,0.0029146309038534483,0.002914630388822693,0.0029182825757729123,0.002919888255954541,3
292,0.00350371102549054,0.0035037164456190907,0.0035037107656632842,0.4608094604837608,0.0035039449095566563,0.0035037141007081434,0.00350371054471024,0.003503713841160815,0.49364088021811336,0.0035037140485019583,0.003504478170750637,0.0035037317371519514,0.003503710538940285,0.0035038016174613663,0.003504001552411289,8
293,0.8217077681655297,0.0026902438352477097,0.002690243562568074,0.0026902530252776893,0.002690277916069428,0.0026902519294452515,0.14331852682491117,0.0026902442724566766,0.0026903009266114743,0.0026902672230543637,0.0026906188001945687,0.002690243556331677,0.002690243580838559,0.002690272241940412,0.0026902441395229995,0
294,0.02896500316398252,0.02038083147006156,0.003237293434011905,0.0032372964758537954,0.0032373344363003966,0.0032372881174454198,0.0032372872038439826,0.0032373143069903683,0.003237638985890249,0.0032373684334783097,0.0032373303274185637,0.003237285567851018,0.4746707815519559,0.44037123868453154,0.003238707840384337,12
295,0.0020341895511064153,0.002034194759248265,0.06187927977955608,0.002034188904377461,0.002034201416448695,0.9116749329818385,0.002034188418131547,0.0020341925424269434,0.00203423715824802,0.0020341882508447297,0.0020341887180622114,0.002034188251569631,0.0020341882517611685,0.0020341897809544587,0.0020354512354258327,5
296,0.8038292615922652,0.0026350240881837282,0.0026350277465045997,0.002637566922397724,0.002636234572332477,0.0026351088936186337,0.002635022880153464,0.002635060649261704,0.0026401840797365887,0.0026365571605320806,0.0026359510980821324,0.0026350236238441575,0.002635022469331019,0.002637519624595784,0.16190143459916062,0
297,0.0032866668184775676,0.00328661742029365,0.003286618443167355,0.003286620402976168,0.003286681312200635,0.0032866512476328147,0.003286616919341034,0.0032876015920181322,0.0032866578142610623,0.003286620271427685,0.00328680057224375,0.0032866167975373916,0.5414284319252217,0.41584414885771415,0.0032866496054867835,12
298,0.0028971500478108627,0.0028971494381430448,0.002897149279460646,0.0028971510099280906,0.0028971497907063753,0.002897163511386346,0.0028971496629260312,0.32878691313941105,0.22886417731655762,0.0028971530314709534,0.002897185636462828,0.002897149300987396,0.4075830519367612,0.0028971497436656134,0.0028971571543219836,12
299,0.0036120529902605577,0.003611879391555128,0.0036119306343196807,0.0036190370269946056,0.003611892451964011,0.0036120789755506697,0.0036118808087340234,0.0036118862060970885,0.021839637318566283,0.0036118860025990103,0.0036123085985216236,0.0036118936928747555,0.851095927241863,0.00361216228567548,0.08371354637442414,12
300,0.003248296115067977,0.0032473703530995044,0.23453465605585888,0.0032473927897497964,0.0032473691675807973,0.0032473705012408603,0.0032473599152144056,0.0032473600540068154,0.7232462251322538,0.0032477391685076826,0.0032493984117225746,0.003247361358997701,0.0032473590351844188,0.0032473789519602315,0.003247362989554481,8
301,0.1212954878322857,0.0023958834573726425,0.002395880076370372,0.002396985273817022,0.002398148170725859,0.002396149532557181,0.0023958782166468343,0.0023960404516937257,0.0023966891623391725,0.00239590768830618,0.8475524294122209,0.0023958789899858664,0.0023962801103835536,0.0023958849913551885,0.002396476633939913,10
302,0.5428110480545787,0.00377066169280729,0.003770661932518682,0.0037706618883223144,0.003770661603736467,0.0037706616798482374,0.003770661852142825,0.0037706616933437013,0.0037708485925572756,0.0037706801832264026,0.4081700859032119,0.0037706668581566336,0.0037706622183945556,0.003770713227195798,0.0037706626199593544,0
303,0.0032343577505829094,0.003234318914111544,0.00323431890814376,0.003234381409404948,0.0032343200473170545,0.0032343192509193958,0.003234320807344158,0.0032347184467320725,0.9546988424549815,0.0032343389386262035,0.00325319323867272,0.003234318060440997,0.003234318116127648,0.003235588746087075,0.0032343449105080575,8
304,0.0029082701786945393,0.002908263273169361,0.0029082632765576534,0.002908286719650825,0.0029082696000802787,0.0029082637864454508,0.002908263398800404,0.4670063425429792,0.0029083614895352885,0.0029086972272228066,0.0029083071478492473,0.0029082641688439707,0.002908263971000578,0.495185607691022,0.002908275528148531,13
305,0.001992141058991248,0.001992221721829523,0.0774576471993143,0.00199215595602299,0.0019921539473971577,0.024765434336504407,0.0019921415789038058,0.001992140986099716,0.0019921427082621656,0.001992142144515074,0.001992551292315331,0.0019921416474720675,0.001992141051833403,0.0019921430680625856,0.8738707013024762,14
306,0.002044037352141485,0.0020439640758186913,0.06452209188620316,0.0020439399649293914,0.002043944097229369,0.03901363206964881,0.002044032087465331,0.0020439400678509377,0.0020439408880199147,0.0020439437871039644,0.8719367721755691,0.0020439401164041382,0.0020439398600541666,0.0020439400334023392,0.0020439415381593765,10
307,0.7449871361205436,0.22196287808989817,0.002542113922644937,0.0025421256626061007,0.0025421142503414267,0.0025421194141642674,0.002542125089915249,0.0025421480791551886,0.002542721012564654,0.0025421686149842285,0.002542233451270553,0.0025421127582724422,0.002542112627482081,0.002543108017329047,0.0025427828888281317,0
308,0.0029412255542863746,0.002941288454398331,0.6169478257262115,0.03624505265265836,0.2754630494612378,0.002941157428513882,0.0029411475135478547,0.0029411883515252286,0.0029411548062639897,0.0029411432177913507,0.02851478113461862,0.002941143476846176,0.0029411423291284726,0.002941315052121958,0.01341738484085002,2
309,0.003125979312029499,0.0031254172394955047,0.41008115914571686,0.36664324560648714,0.0031256933147884454,0.18575474787368074,0.003124982273258217,0.0031270430127121832,0.0031287737390741878,0.003127908504643045,0.003127366606802743,0.003124982199285378,0.003124992989474063,0.003131889454529685,0.0031258187280218575,2
310,0.0035333648223016103,0.003533359952619167,0.0035333583114786926,0.0035333646269361317,0.0035333813732947054,0.003533360943018976,0.3627259673764459,0.0035333813102122963,0.020020037481606464,0.0035333619927252233,0.003533473522868453,0.0035333574925759696,0.5748532014409673,0.003533662714566295,0.0035333666383827313,12
311,0.0028212876144366266,0.0028209598228280024,0.0028209599096875857,0.0028209622973508616,0.0028213868148451475,0.0028209636572679177,0.0028209596937012723,0.002820963670820286,0.002821543905968063,0.5515051512276145,0.4118199158804687,0.002820959689242052,0.0028209638275967187,0.002822031338845435,0.0028209906493270056,9
312,0.24130061903827565,0.0035492100852649424,0.0035491828691355002,0.003549240506774794,0.0035491867382216177,0.003549178128628935,0.003549177497156748,0.0035491774094813223,0.0035491791837202634,0.003549177517569843,0.00354918127600774,0.003549195284279627,0.0035491774280543118,0.7125599381150921,0.003549178922336434,13
313,0.002675848831382979,0.0026756410414466585,0.002675633317190399,0.0026756353323895425,0.002677676438694863,0.0026758614250128993,0.002675672428063292,0.0026756310401284,0.20678663695538396,0.7584271829789377,0.0026757758920044105,0.0026756274925580363,0.0026756466530896148,0.0026756511815654617,0.0026758789921516994,9
314,0.0032436055518394722,0.0032435359096788957,0.6145583328905747,0.0032435375311495986,0.0032435494294167063,0.0032435609532432065,0.0032435339994153416,0.0032438175008479655,0.003243571984121572,0.003243603573354789,0.3432749259206495,0.0032435354246649743,0.0032435339388088187,0.003243816630602772,0.0032435387616316556,2
315,0.9522473826733578,0.003410899076936976,0.00341089943318663,0.003410899070482459,0.003410899387054944,0.003410899185531393,0.003410899077875357,0.0034108999684608504,0.003410901538954511,0.0034109019856813517,0.0034109206836996767,0.0034108990383723346,0.003410899105212739,0.0034109004622387275,0.0034108993129544156,0
316,0.0029057004422369842,0.002905914551547303,0.0029056591415263307,0.0029079540952746726,0.9593168001785871,0.0029057993133658746,0.0029056590211683493,0.0029058703147296044,0.002905766332572599,0.002905669935730371,0.0029064207832389527,0.0029056588330328794,0.0029056595953668297,0.002905788496124225,0.0029056789654979395,4
317,0.9644074074258102,0.002542099244697767,0.002542100623424854,0.0025421073179408967,0.0025421007751148276,0.002542100654122598,0.0025420992976563123,0.0025422244550068257,0.0025421038957386143,0.002542155292020539,0.0025422872390526547,0.002542099350178905,0.0025420992973034916,0.002544030173481343,0.0025429849584500904,0
318,0.002427986395200555,0.0024280353244736474,0.0024279829973557774,0.312842588382075,0.0024279845712284406,0.0024280458501450097,0.002427983289100943,0.0024279851652975787,0.1865384248717851,0.08959644621921696,0.07625938900580194,0.002427988802017273,0.002427982868388718,0.002428031054061893,0.310483145203851,3
319,0.5115880350980034,0.003019909893885276,0.003019198524529547,0.003019208093363557,0.00301946685591313,0.003019197917932933,0.003019236536427044,0.0030193058790619156,0.003019388757412578,0.4491565976311489,0.0030228800576391594,0.0030192108865844994,0.003019196876889434,0.0030192175103145075,0.0030199494808940135,0
320,0.0033387704423753447,0.0033387575639106577,0.003338757302673394,0.3302287066459643,0.0033387588407152646,0.0033387640972788986,0.0033387573232505053,0.003339198588380154,0.003338765267948617,0.0033387716999631247,0.6263668775871957,0.003338757298831528,0.0033387575790587267,0.003338840050070548,0.003338759712383295,10
321,0.003151618477868852,0.003151615137178644,0.0031516645047674923,0.003151749133937024,0.003151628252373548,0.5556598496684533,0.0031516111480417996,0.0031516168276278446,0.0031516958717378997,0.0031516226513499173,0.0031516527566637976,0.0031516115201341848,0.0031516132013451087,0.4033662294728027,0.0031542213757179863,5
322,0.0033196009083217813,0.0033195980837864227,0.0033195981875762805,0.003319603215790485,0.0033196011663221615,0.0033195984485722093,0.003319598544718163,0.003319600166829325,0.3140417272425058,0.24947161371391102,0.003319621378909963,0.0033195983382537293,0.39665129679305444,0.0033197410506416868,0.003319602760806426,12
323,0.3928015303102052,0.0035058408064257834,0.003505840540447398,0.003505842188371999,0.003505841967440961,0.003505842562543954,0.5616177304839837,0.003505840617647997,0.003506014522966154,0.0035058406753801213,0.0035058439082373597,0.0035058462446199462,0.0035058406299858383,0.0035104317177728126,0.003505872823970484,6
324,0.002885711957784134,0.0028857699163052975,0.0028857030277338333,0.03123641952782142,0.0028896196171941135,0.0028857341491752204,0.002885720530067349,0.6957424062012684,0.190960606607584,0.002885991206419923,0.00288948738620001,0.0028857010444112564,0.05030939663328162,0.0028857956354816274,0.0028859365592720267,7
325,0.003661114981079663,0.0036610892320398554,0.003661088131409457,0.0036610986161662792,0.003661116246859037,0.9321872805920671,0.0036610901820386716,0.0036611044076418366,0.00366122465053527,0.00366109286434986,0.020218074937014257,0.0036610880458977976,0.0036610896928715954,0.0036612736956534186,0.003661173724375884,5
326,0.21443134197076819,0.003621262210906964,0.003621262210860239,0.0036212623271387415,0.003621262249914954,0.0036212623872918233,0.003621262260064729,0.0036212659306926764,0.003621262396378894,0.003621263190044286,0.44799868294789974,0.003621262218321956,0.0036212635115515654,0.2941144322616046,0.003621651926560835,10
327,0.003601893828714769,0.0036018976386725642,0.0036018922081970306,0.003601900519949621,0.003602105535064445,0.0036018922056130793,0.45957734565279523,0.0036019276399995347,0.4935951134917941,0.003601892833331856,0.0036020289110519515,0.003601892218205499,0.0036018931118014376,0.003601907224920302,0.003604416979888492,8
328,0.0030878006177866967,0.0030878100121392426,0.003087800994833231,0.4505460857714631,0.509312293389845,0.0030878033640157772,0.003087811076219395,0.00308780026524397,0.003087833124478941,0.0030878043646518126,0.003087850227798997,0.003087799957685532,0.0030877999301439562,0.0030878565885092313,0.0030878503151851857,4
329,0.5236110983002505,0.003130954089013794,0.0031309598645067054,0.003131013942647393,0.0031309748223218633,0.0031320681497475113,0.0031309547537440446,0.003130954376639902,0.0031314593304557626,0.0031310531844373516,0.003132661842529221,0.0031309542881606013,0.0031310203024619288,0.43568225655990006,0.003131616193183351,0
330,0.002732496567050455,0.002732098030094718,0.002732099646055222,0.21849752156075997,0.002732098685829413,0.002732096736842575,0.002732099711028962,0.23147375545347185,0.0027320998395754265,0.0027320971500332534,0.19192904963727656,0.002732096718605324,0.0027320987665487755,0.32804610175242777,0.002732189744399597,13
331,0.003648574587021568,0.003648598593526307,0.003648578653324906,0.003648613592319086,0.03864134605304443,0.0036485735856798696,0.0036485731653335815,0.003648573802438089,0.003648574496652471,0.550864910535087,0.36671073932697407,0.003648585331709362,0.0036485731868557843,0.0036486113299248404,0.003648573760108576,9
332,0.9596892287912552,0.0028789712693946612,0.002878970933092886,0.0028790144985256522,0.0028789723810679247,0.0028789725535370036,0.0028789713007245765,0.0028792260908499573,0.002880172274296705,0.0028789799196117785,0.002880810560717755,0.0028789710836842077,0.0028789713254662786,0.002880781593128973,0.0028789854246463677,0
333,0.0026003710676649216,0.0026003838684940626,0.7218349381723,0.0026004560650263616,0.0026035638905642536,0.002600371377595652,0.002600592252940076,0.002600580879637975,0.002600381089450019,0.002600371084387089,0.002601286933746643,0.0026003719638975522,0.002600375153918835,0.24435554767273876,0.0026004085276379067,2
334,0.003091975049950388,0.00309320674588842,0.0030918513285159766,0.599115465588012,0.0030918681894846907,0.003091853790424011,0.00309185126670917,0.003091853860367427,0.36067777056486977,0.003091934463012459,0.00310182394859293,0.0030918515524751555,0.003091851539615313,0.0030924901463865615,0.003092351965695691,3
335,0.00318539515778076,0.003184869374856065,0.0031848665321064814,0.25409827001154794,0.0031848695672942145,0.003184866544820199,0.0031848695865791025,0.0031848686691733834,0.0031849215490683826,0.704497537314315,0.003184873618128981,0.003184871593587987,0.0031848743264763207,0.003184982709227805,0.003185063445037345,9
336,0.7378108038266203,0.0027202204948939125,0.0027202205222045623,0.0027202396911053255,0.002720237381412752,0.0027202209264568966,0.002720221457336792,0.0027202206782055895,0.002720248391380511,0.22682620778784962,0.0027202223178495128,0.0027202222098755362,0.0027202206618727274,0.002720258429014985,0.0027202352239207527,0
337,0.0032856098909744332,0.003284939769030883,0.003284933988662399,0.0032850231763027855,0.0032853172157350508,0.0032849324888382407,0.0032849326175733544,0.4247439720332997,0.5175036118085157,0.0032850183355362626,0.01833139702735404,0.0032849324142108062,0.003284932790912147,0.0032851706056505675,0.0032852758374034134,8
338,0.003730092416496935,0.0037300997598523253,0.0037300923265910627,0.0037300930684892593,0.5886991197414884,0.00373009231535127,0.0037300925411129205,0.0037300920819267904,0.003730093702829483,0.0037300918768215794,0.3628096711670438,0.003730092236447253,0.003730092479340303,0.003730092154029467,0.0037300921321791604,4
339,0.003371705278971038,0.003370365715058671,0.0033703525431963534,0.0033703816908546235,0.0033703905199033773,0.0033703749492114015,0.0033703492760882286,0.0033703545491058514,0.0033704969418547493,0.003370398136770666,0.35495906408881467,0.0033703756862853104,0.6012235256777598,0.0033704075819340515,0.0033714573641912848,12
340,0.002826286116618507,0.0028226704525417716,0.0028226710349278593,0.002822824287585515,0.002822818276625603,0.0028226708998715408,0.0028226726287868785,0.5886937559959953,0.00282316741552834,0.0028234517629672183,0.002823242238258848,0.0028226760834398185,0.37460472896589553,0.00282348328812091,0.002822880552836424,7
341,0.6735192699013519,0.0030768660470010664,0.0030768661406103885,0.0030768796899665316,0.0030770725142664226,0.0030768738172359707,0.0030768830312499873,0.003076866142297923,0.28648095485936786,0.0030768903026037984,0.0030770804057331713,0.003076865955135324,0.003076866008258506,0.003076885475738838,0.0030768797091822453,0
342,0.001958669999537452,0.0019586699847093875,0.0019586906138743493,0.0019586698169159747,0.0019586697920443586,0.1324958094612425,0.0019586921266484796,0.8420414365627213,0.001958669790778739,0.001958670008733498,0.0019586703567604628,0.001958669926211847,0.0019586697522542508,0.001958671310774182,0.001958670496792739,7
343,0.0020393441431404095,0.002039344245957727,0.9482592691656961,0.002039349941915214,0.0020393481150185713,0.02522860646352662,0.0020393443846450287,0.002039344192841731,0.00203934415559921,0.0020393442029014003,0.0020397265221377054,0.002039344648809511,0.0020393441610258734,0.002039344588008263,0.0020396010687763087,2
344,0.002529003864157732,0.0025291021028968955,0.0025289322177876397,0.0025316887634360785,0.00252895036349607,0.4695125717403099,0.002528931541909148,0.002528936359466496,0.4976075033422692,0.0025289376698368177,0.00252902431780696,0.0025289318275591873,0.002528967477757643,0.0025294510928054437,0.0025290673185047567,8
345,0.0034574388297822895,0.0034574328127404716,0.0034574225396498902,0.3862945789214099,0.003457426218290915,0.0034574476031156735,0.003457418235955389,0.00345741913967713,0.0034574829676615997,0.5687587201465777,0.003457509774929229,0.003457418054733931,0.0034574217525816953,0.0034574299927860154,0.003457433010108237,9
346,0.002685413781103676,0.0026850891176539637,0.002685089062058418,0.0026851196339287035,0.00268508631545536,0.0026850811461965616,0.002685071578657137,0.0026851586091275917,0.20121092971240326,0.7638813206112052,0.002685367323010423,0.0026850705710532905,0.0026850895957364245,0.0026851524692350598,0.0026859604731748372,9
347,0.5153974609035585,0.0031676364940297526,0.003167327292047713,0.003167400351655863,0.003167420630441097,0.0031679391107026955,0.003167331988758106,0.0031688051396994666,0.0031677175720599333,0.003167377413229281,0.0031676922222013174,0.003167327674753961,0.0031673295421536314,0.0031673496342978532,0.4434238840304108,0
348,0.002834396232279319,0.0028343943029063307,0.002834394202883053,0.5799903234172239,0.002834425699409559,0.2946674964783747,0.0028343945934135332,0.0028343977868230735,0.0028345451078565197,0.002834398914362152,0.09132843372990893,0.0028343983922283463,0.002834395481996906,0.0028346519476920994,0.0028349537126417007,3
349,0.67830449557528,0.00290148657374006,0.0029014873234395684,0.0029014879803017524,0.0029014879253405922,0.00290148983489045,0.002901537626262895,0.00290148709535425,0.002901634034990345,0.0029014983384010808,0.002901504432278552,0.002901487038237256,0.002901486678163504,0.283975906484166,0.0029015230591535493,0
