bank,date,web_traffic,number_of_employee,assets_under_management,number_of_branches,age,has_stores,founded_before_2000,cross_visitation,rank,category_best_salary_accounts_helmycash,category_best_savings_accounts_helpmycash,incentive,apr,mentions
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,0,0,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,0,0,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,1,0,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,0,1,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,0,0,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,0,0,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,1,0,250,2%,2
ing,2023-04-01,17193.952740691508,60778,976000000000,1660,33,1,1,0.09421397745609283,8.0,0,1,250,2%,2
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,0,0,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,0,0,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,1,0,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,0,1,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,0,0,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,0,0,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,1,0,250,2%,11
ing,2023-05-01,19644.87222672516,60778,976000000000,1660,33,1,1,0.1874629408121109,8.0,0,1,250,2%,11
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,0,0,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,0,0,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,1,0,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,0,1,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,0,0,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,0,0,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,1,0,250,2%,8
ing,2023-06-01,17358.399171606405,60778,976000000000,1660,33,1,1,0.10717299580574036,8.0,0,1,250,2%,8
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,8.0,0,0,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,1.0,0,0,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,6.0,1,0,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,6.0,0,1,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,6.0,0,0,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,1.0,0,0,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,6.0,1,0,250,2%,5
ing,2023-07-01,26414.425930682966,60778,976000000000,1660,33,1,1,0.11843361705541611,6.0,0,1,250,2%,5
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,6.0,0,0,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,3.0,0,0,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,6.0,1,0,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,6.0,0,1,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,6.0,0,0,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,3.0,0,0,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,6.0,1,0,250,2%,6
ing,2023-08-01,18230.702829947855,60778,976000000000,1660,33,1,1,0.1325678527355194,6.0,0,1,250,2%,6
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,0,0,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,0,0,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,1,0,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,0,1,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,0,0,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,0,0,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,1,0,250,2%,8
ing,2023-09-01,20531.783912986426,60778,976000000000,1660,33,1,1,0.14758063852787018,6.0,0,1,250,2%,8
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,0,0,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,0,0,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,1,0,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,0,1,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,0,0,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,0,0,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,1,0,250,2%,9
ing,2023-10-01,17299.21395490016,60778,976000000000,1660,33,1,1,0.126379132270813,6.0,0,1,250,2%,9
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,6.0,0,0,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,4.823529411764706,0,0,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,7.0,1,0,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,7.0,0,1,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,7.0,0,0,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,4.823529411764706,0,0,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,7.0,1,0,250,2%,13
ing,2023-11-01,21210.030797498937,60778,976000000000,1660,33,1,1,0.11907810717821121,7.0,0,1,250,2%,13
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,7.0,0,0,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,5.419354838709677,0,0,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,7.0,1,0,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,7.0,0,1,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,7.0,0,0,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,5.419354838709677,0,0,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,7.0,1,0,250,2%,5
ing,2023-12-01,13970.245879340026,60778,976000000000,1660,33,1,1,0.149920254945755,7.0,0,1,250,2%,5
bbva,2021-12-01,45449.48678651925,121486,775000000000,1800,167,1,1,0.19630709290504456,1.0,0,0,0,2%,4
bbva,2021-12-01,45449.48678651925,121486,775000000000,1800,167,1,1,0.19630709290504456,5.0,1,0,0,2%,4
bbva,2021-12-01,45449.48678651925,121486,775000000000,1800,167,1,1,0.19630709290504456,5.0,1,0,0,2%,4
bbva,2022-01-01,38306.46498262619,121486,775000000000,1800,167,1,1,0.170376718044281,1.0,0,0,0,2%,0
bbva,2022-01-01,38306.46498262619,121486,775000000000,1800,167,1,1,0.170376718044281,5.0,1,0,0,2%,0
bbva,2022-01-01,38306.46498262619,121486,775000000000,1800,167,1,1,0.170376718044281,5.0,1,0,0,2%,0
bbva,2022-02-01,40978.32582147534,121486,775000000000,1800,167,1,1,0.19253604114055634,1.0,0,0,0,2%,7
bbva,2022-02-01,40978.32582147534,121486,775000000000,1800,167,1,1,0.19253604114055634,6.0,1,0,0,2%,7
bbva,2022-02-01,40978.32582147534,121486,775000000000,1800,167,1,1,0.19253604114055634,6.0,1,0,0,2%,7
bbva,2022-03-01,43970.54562733648,121486,775000000000,1800,167,1,1,0.1749291718006134,6.0,0,0,0,2%,4
bbva,2022-03-01,43970.54562733648,121486,775000000000,1800,167,1,1,0.1749291718006134,6.0,1,0,0,2%,4
bbva,2022-03-01,43970.54562733648,121486,775000000000,1800,167,1,1,0.1749291718006134,6.0,1,0,0,2%,4
bbva,2022-04-01,40782.45195649115,121486,775000000000,1800,167,1,1,0.18148034811019897,6.0,0,0,0,2%,1
bbva,2022-04-01,40782.45195649115,121486,775000000000,1800,167,1,1,0.18148034811019897,6.0,1,0,0,2%,1
bbva,2022-04-01,40782.45195649115,121486,775000000000,1800,167,1,1,0.18148034811019897,6.0,1,0,0,2%,1
bbva,2022-05-01,44439.738816212455,121486,775000000000,1800,167,1,1,0.16087880730628967,1.0,0,0,0,2%,4
bbva,2022-05-01,44439.738816212455,121486,775000000000,1800,167,1,1,0.16087880730628967,4.0,1,0,0,2%,4
bbva,2022-05-01,44439.738816212455,121486,775000000000,1800,167,1,1,0.16087880730628967,4.0,1,0,0,2%,4
bbva,2022-06-01,29359.709637423897,121486,775000000000,1800,167,1,1,0.16944243013858795,8.0,0,0,0,2%,1
bbva,2022-06-01,29359.709637423897,121486,775000000000,1800,167,1,1,0.16944243013858795,6.0,1,0,0,2%,1
bbva,2022-06-01,29359.709637423897,121486,775000000000,1800,167,1,1,0.16944243013858795,6.0,1,0,0,2%,1
bbva,2022-07-01,49115.26308520529,121486,775000000000,1800,167,1,1,0.17244072258472443,3.0,0,0,0,2%,2
bbva,2022-07-01,49115.26308520529,121486,775000000000,1800,167,1,1,0.17244072258472443,4.0,1,0,0,2%,2
bbva,2022-07-01,49115.26308520529,121486,775000000000,1800,167,1,1,0.17244072258472443,4.0,1,0,0,2%,2
bbva,2022-08-01,49005.118423851425,121486,775000000000,1800,167,1,1,0.1765841543674469,3.0,0,0,0,2%,2
bbva,2022-08-01,49005.118423851425,121486,775000000000,1800,167,1,1,0.1765841543674469,7.0,1,0,0,2%,2
bbva,2022-08-01,49005.118423851425,121486,775000000000,1800,167,1,1,0.1765841543674469,7.0,1,0,0,2%,2
bbva,2022-09-01,36922.65566335172,121486,775000000000,1800,167,1,1,0.17516979575157166,3.0,0,0,0,2%,2
bbva,2022-09-01,36922.65566335172,121486,775000000000,1800,167,1,1,0.17516979575157166,7.0,1,0,0,2%,2
bbva,2022-09-01,36922.65566335172,121486,775000000000,1800,167,1,1,0.17516979575157166,7.0,1,0,0,2%,2
bbva,2022-10-01,44828.37266305573,121486,775000000000,1800,167,1,1,0.16692215204238892,7.0,0,0,0,2%,1
bbva,2022-10-01,44828.37266305573,121486,775000000000,1800,167,1,1,0.16692215204238892,7.0,1,0,0,2%,1
bbva,2022-10-01,44828.37266305573,121486,775000000000,1800,167,1,1,0.16692215204238892,7.0,1,0,0,2%,1
bbva,2022-11-01,36501.59166682821,121486,775000000000,1800,167,1,1,0.17815004289150238,3.0,0,0,0,2%,0
bbva,2022-11-01,36501.59166682821,121486,775000000000,1800,167,1,1,0.17815004289150238,3.0,1,0,0,2%,0
bbva,2022-11-01,36501.59166682821,121486,775000000000,1800,167,1,1,0.17815004289150238,3.0,1,0,0,2%,0
bbva,2022-12-01,41612.02886947374,121486,775000000000,1800,167,1,1,0.19705095887184143,3.0,0,0,0,2%,0
bbva,2022-12-01,41612.02886947374,121486,775000000000,1800,167,1,1,0.19705095887184143,3.0,1,0,0,2%,0
bbva,2022-12-01,41612.02886947374,121486,775000000000,1800,167,1,1,0.19705095887184143,3.0,1,0,0,2%,0
bbva,2023-01-01,35220.99341526684,121486,775000000000,1800,167,1,1,0.19027328491210938,5.0,0,0,0,2%,0
bbva,2023-01-01,35220.99341526684,121486,775000000000,1800,167,1,1,0.19027328491210938,4.0,1,0,0,2%,0
bbva,2023-01-01,35220.99341526684,121486,775000000000,1800,167,1,1,0.19027328491210938,4.0,1,0,0,2%,0
bbva,2023-02-01,27661.986096174864,121486,775000000000,1800,167,1,1,0.19265924394130707,5.0,0,0,0,2%,0
bbva,2023-02-01,27661.986096174864,121486,775000000000,1800,167,1,1,0.19265924394130707,2.0,1,0,0,2%,0
bbva,2023-02-01,27661.986096174864,121486,775000000000,1800,167,1,1,0.19265924394130707,2.0,1,0,0,2%,0
bbva,2023-03-01,29553.218455358994,121486,775000000000,1800,167,1,1,0.17390233278274536,6.0,0,0,0,2%,0
bbva,2023-03-01,29553.218455358994,121486,775000000000,1800,167,1,1,0.17390233278274536,5.0,1,0,0,2%,0
bbva,2023-03-01,29553.218455358994,121486,775000000000,1800,167,1,1,0.17390233278274536,5.0,1,0,0,2%,0
bbva,2023-04-01,26776.530440562343,121486,775000000000,1800,167,1,1,0.15409022569656372,5.0,0,0,0,2%,3
bbva,2023-04-01,26776.530440562343,121486,775000000000,1800,167,1,1,0.15409022569656372,5.0,1,0,0,2%,3
bbva,2023-04-01,26776.530440562343,121486,775000000000,1800,167,1,1,0.15409022569656372,5.0,1,0,0,2%,3
bbva,2023-05-01,33327.4916768354,121486,775000000000,1800,167,1,1,0.17768871784210205,5.0,0,0,0,2%,3
bbva,2023-05-01,33327.4916768354,121486,775000000000,1800,167,1,1,0.17768871784210205,5.0,1,0,0,2%,3
bbva,2023-05-01,33327.4916768354,121486,775000000000,1800,167,1,1,0.17768871784210205,5.0,1,0,0,2%,3
bbva,2023-06-01,33102.53835861683,121486,775000000000,1800,167,1,1,0.17421874403953552,5.0,0,0,0,2%,1
bbva,2023-06-01,33102.53835861683,121486,775000000000,1800,167,1,1,0.17421874403953552,5.0,1,0,0,2%,1
bbva,2023-06-01,33102.53835861683,121486,775000000000,1800,167,1,1,0.17421874403953552,5.0,1,0,0,2%,1
bbva,2023-07-01,40004.97373618931,121486,775000000000,1800,167,1,1,0.19150857627391815,4.0,0,0,0,2%,1
bbva,2023-07-01,40004.97373618931,121486,775000000000,1800,167,1,1,0.19150857627391815,4.0,1,0,0,2%,1
bbva,2023-07-01,40004.97373618931,121486,775000000000,1800,167,1,1,0.19150857627391815,4.0,1,0,0,2%,1
bbva,2023-08-01,33688.124526660344,121486,775000000000,1800,167,1,1,0.16384181380271912,6.0,0,0,0,2%,1
bbva,2023-08-01,33688.124526660344,121486,775000000000,1800,167,1,1,0.16384181380271912,4.0,1,0,0,2%,1
bbva,2023-08-01,33688.124526660344,121486,775000000000,1800,167,1,1,0.16384181380271912,4.0,1,0,0,2%,1
bbva,2023-09-01,102540.47752089261,121486,775000000000,1800,167,1,1,0.19230769574642181,4.0,0,0,0,2%,2
bbva,2023-09-01,102540.47752089261,121486,775000000000,1800,167,1,1,0.19230769574642181,4.0,1,0,0,2%,2
bbva,2023-09-01,102540.47752089261,121486,775000000000,1800,167,1,1,0.19230769574642181,4.0,1,0,0,2%,2
bbva,2023-10-01,26425.57645595719,121486,775000000000,1800,167,1,1,0.1901608258485794,4.0,0,0,0,2%,3
bbva,2023-10-01,26425.57645595719,121486,775000000000,1800,167,1,1,0.1901608258485794,4.0,1,0,0,2%,3
bbva,2023-10-01,26425.57645595719,121486,775000000000,1800,167,1,1,0.1901608258485794,4.0,1,0,0,2%,3
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.18089887499809265,4.176470588235294,0,0,0,2%,4
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.18089887499809265,4.176470588235294,0,0,0,2%,4
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.18089887499809265,4.176470588235294,1,0,0,2%,4
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.18089887499809265,4.176470588235294,1,0,0,2%,4
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.18089887499809265,4.0,1,0,0,2%,4
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.18089887499809265,4.0,1,0,0,2%,4
bbva,2023-12-01,29659.949637098172,121486,775000000000,1800,167,1,1,0.18358831107616425,3.193548387096774,0,0,0,2%,1
bbva,2023-12-01,29659.949637098172,121486,775000000000,1800,167,1,1,0.18358831107616425,3.193548387096774,1,0,0,2%,1
bbva,2023-12-01,29659.949637098172,121486,775000000000,1800,167,1,1,0.18358831107616425,4.0,1,0,0,2%,1
revolut,2021-12-01,1343.4183275020612,7500,14000000000,0,9,0,0,0.0710059180855751,4.0,0,0,0,2%,0
revolut,2022-01-01,1531.016800629015,7500,14000000000,0,9,0,0,0.05279503017663956,4.0,0,0,0,2%,0
revolut,2022-02-01,1304.5912569955065,7500,14000000000,0,9,0,0,0.04901960864663124,4.0,0,0,0,2%,1
revolut,2022-03-01,1105.180575414742,7500,14000000000,0,9,0,0,0.05107526853680611,4.0,0,0,0,2%,1
revolut,2022-04-01,1020.9687131524569,7500,14000000000,0,9,0,0,0.04516938701272011,4.0,0,0,0,2%,0
revolut,2022-05-01,1648.2213654015507,7500,14000000000,0,9,0,0,0.0476190485060215,6.0,0,0,0,2%,0
revolut,2022-06-01,1261.1834025115638,7500,14000000000,0,9,0,0,0.05860113352537155,7.0,0,0,0,2%,0
revolut,2022-07-01,2692.5794530888957,7500,14000000000,0,9,0,0,0.0633397325873375,7.0,0,0,0,2%,0
revolut,2022-08-01,4602.381164147279,7500,14000000000,0,9,0,0,0.07761193811893463,9.0,0,0,0,2%,0
revolut,2022-09-01,9032.796517813407,7500,14000000000,0,9,0,0,0.0515873022377491,10.0,0,0,0,2%,1
revolut,2022-10-01,6463.124093192265,7500,14000000000,0,9,0,0,0.04738154634833336,10.0,0,0,0,2%,0
revolut,2022-11-01,8429.248465428038,7500,14000000000,0,9,0,0,0.06142506003379822,7.0,0,0,0,2%,0
revolut,2022-12-01,5686.426537295162,7500,14000000000,0,9,0,0,0.06040268391370773,7.0,0,0,0,2%,2
revolut,2023-01-01,7935.564101445778,7500,14000000000,0,9,0,0,0.046070460230112076,8.0,0,0,0,2%,0
revolut,2023-02-01,7681.633005270518,7500,14000000000,0,9,0,0,0.07239819318056107,8.0,0,0,0,2%,0
revolut,2023-03-01,6635.917039374039,7500,14000000000,0,9,0,0,0.05255023017525673,8.0,0,0,0,2%,0
revolut,2023-04-01,4491.217019181385,7500,14000000000,0,9,0,0,0.05223880708217621,8.0,0,0,0,2%,1
revolut,2023-05-01,6999.442780011702,7500,14000000000,0,9,0,0,0.056300267577171326,8.0,0,0,0,2%,1
revolut,2023-06-01,5608.260579251467,7500,14000000000,0,9,0,0,0.058139536529779434,8.0,0,0,0,2%,2
revolut,2023-07-01,9965.096829150581,7500,14000000000,0,9,0,0,0.07571801543235779,8.0,0,0,0,2%,1
revolut,2023-08-01,16445.37661086263,7500,14000000000,0,9,0,0,0.0780911073088646,7.0,0,0,0,2%,2
revolut,2023-09-01,9423.148002535894,7500,14000000000,0,9,0,0,0.06647399067878723,7.0,0,0,0,2%,1
revolut,2023-10-01,9094.833809237427,7500,14000000000,0,9,0,0,0.08503401279449463,7.0,0,0,0,2%,1
revolut,2023-11-01,7857.143495084002,7500,14000000000,0,9,0,0,0.07563025504350662,8.0,0,0,0,2%,0
revolut,2023-12-01,8700.515519822618,7500,14000000000,0,9,0,0,0.09968847036361694,7.580645161290323,0,0,0,2%,2
openbank,2021-12-01,15254.582227879433,1100,1117000000000,0,28,0,1,0.1282798796892166,6.0,0,0,0,2%,5
openbank,2021-12-01,15254.582227879433,1100,1117000000000,0,28,0,1,0.1282798796892166,3.0,1,0,0,2%,5
openbank,2021-12-01,15254.582227879433,1100,1117000000000,0,28,0,1,0.1282798796892166,3.0,0,1,0,2%,5
openbank,2022-01-01,17359.852957740786,1100,1117000000000,0,28,0,1,0.12762238085269928,6.0,0,0,0,2%,2
openbank,2022-01-01,17359.852957740786,1100,1117000000000,0,28,0,1,0.12762238085269928,3.0,1,0,0,2%,2
openbank,2022-01-01,17359.852957740786,1100,1117000000000,0,28,0,1,0.12762238085269928,3.0,0,1,0,2%,2
openbank,2022-02-01,16944.05469595422,1100,1117000000000,0,28,0,1,0.11739864945411682,6.0,0,0,0,2%,4
openbank,2022-02-01,16944.05469595422,1100,1117000000000,0,28,0,1,0.11739864945411682,3.0,1,0,0,2%,4
openbank,2022-02-01,16944.05469595422,1100,1117000000000,0,28,0,1,0.11739864945411682,3.0,0,1,0,2%,4
openbank,2022-03-01,16387.002852519057,1100,1117000000000,0,28,0,1,0.107581228017807,3.0,0,0,0,2%,5
openbank,2022-03-01,16387.002852519057,1100,1117000000000,0,28,0,1,0.107581228017807,3.0,1,0,0,2%,5
openbank,2022-03-01,16387.002852519057,1100,1117000000000,0,28,0,1,0.107581228017807,3.0,0,1,0,2%,5
openbank,2022-04-01,17414.866042179106,1100,1117000000000,0,28,0,1,0.1042523980140686,3.0,0,0,0,2%,0
openbank,2022-04-01,17414.866042179106,1100,1117000000000,0,28,0,1,0.1042523980140686,3.0,1,0,0,2%,0
openbank,2022-04-01,17414.866042179106,1100,1117000000000,0,28,0,1,0.1042523980140686,3.0,0,1,0,2%,0
openbank,2022-05-01,12540.812363543868,1100,1117000000000,0,28,0,1,0.11492536962032318,5.0,0,0,0,2%,5
openbank,2022-05-01,12540.812363543868,1100,1117000000000,0,28,0,1,0.11492536962032318,6.0,1,0,0,2%,5
openbank,2022-05-01,12540.812363543868,1100,1117000000000,0,28,0,1,0.11492536962032318,2.0,0,1,0,2%,5
openbank,2022-06-01,16505.499592440774,1100,1117000000000,0,28,0,1,0.10400616377592087,5.0,0,0,0,2%,0
openbank,2022-06-01,16505.499592440774,1100,1117000000000,0,28,0,1,0.10400616377592087,5.0,1,0,0,2%,0
openbank,2022-06-01,16505.499592440774,1100,1117000000000,0,28,0,1,0.10400616377592087,3.0,0,1,0,2%,0
openbank,2022-07-01,18092.837331292547,1100,1117000000000,0,28,0,1,0.11993416398763657,4.0,0,0,0,2%,1
openbank,2022-07-01,18092.837331292547,1100,1117000000000,0,28,0,1,0.11993416398763657,5.0,1,0,0,2%,1
openbank,2022-07-01,18092.837331292547,1100,1117000000000,0,28,0,1,0.11993416398763657,3.0,0,1,0,2%,1
openbank,2022-08-01,17800.66743773906,1100,1117000000000,0,28,0,1,0.11332634091377258,4.0,0,0,0,2%,4
openbank,2022-08-01,17800.66743773906,1100,1117000000000,0,28,0,1,0.11332634091377258,2.0,1,0,0,2%,4
openbank,2022-08-01,17800.66743773906,1100,1117000000000,0,28,0,1,0.11332634091377258,3.0,0,1,0,2%,4
openbank,2022-09-01,18473.274511118834,1100,1117000000000,0,28,0,1,0.09742790460586548,8.0,0,0,0,2%,1
openbank,2022-09-01,18473.274511118834,1100,1117000000000,0,28,0,1,0.09742790460586548,2.0,1,0,0,2%,1
openbank,2022-09-01,18473.274511118834,1100,1117000000000,0,28,0,1,0.09742790460586548,3.0,0,1,0,2%,1
openbank,2022-10-01,11038.006484230973,1100,1117000000000,0,28,0,1,0.095563143491745,3.0,0,0,0,2%,4
openbank,2022-10-01,11038.006484230973,1100,1117000000000,0,28,0,1,0.095563143491745,3.0,1,0,0,2%,4
openbank,2022-10-01,11038.006484230973,1100,1117000000000,0,28,0,1,0.095563143491745,3.0,0,1,0,2%,4
openbank,2022-11-01,11530.562132413075,1100,1117000000000,0,28,0,1,0.10619468986988068,5.0,0,0,0,2%,4
openbank,2022-11-01,11530.562132413075,1100,1117000000000,0,28,0,1,0.10619468986988068,5.0,1,0,0,2%,4
openbank,2022-11-01,11530.562132413075,1100,1117000000000,0,28,0,1,0.10619468986988068,3.0,0,1,0,2%,4
openbank,2022-12-01,28515.85419262995,1100,1117000000000,0,28,0,1,0.11189515888690948,4.0,0,0,0,2%,4
openbank,2022-12-01,28515.85419262995,1100,1117000000000,0,28,0,1,0.11189515888690948,4.0,1,0,0,2%,4
openbank,2022-12-01,28515.85419262995,1100,1117000000000,0,28,0,1,0.11189515888690948,3.0,0,1,0,2%,4
openbank,2023-01-01,24494.214875132067,1100,1117000000000,0,28,0,1,0.11426255851984024,7.0,0,0,0,2%,2
openbank,2023-01-01,24494.214875132067,1100,1117000000000,0,28,0,1,0.11426255851984024,7.0,1,0,0,2%,2
openbank,2023-01-01,24494.214875132067,1100,1117000000000,0,28,0,1,0.11426255851984024,3.0,0,1,0,2%,2
openbank,2023-02-01,6808.164100967604,1100,1117000000000,0,28,0,1,0.10843373835086823,3.0,0,0,0,2%,4
openbank,2023-02-01,6808.164100967604,1100,1117000000000,0,28,0,1,0.10843373835086823,5.0,1,0,0,2%,4
openbank,2023-02-01,6808.164100967604,1100,1117000000000,0,28,0,1,0.10843373835086823,5.0,0,1,0,2%,4
openbank,2023-03-01,22470.826102761795,1100,1117000000000,0,28,0,1,0.12189202010631561,7.0,0,0,0,2%,9
openbank,2023-03-01,22470.826102761795,1100,1117000000000,0,28,0,1,0.12189202010631561,6.0,1,0,0,2%,9
openbank,2023-03-01,22470.826102761795,1100,1117000000000,0,28,0,1,0.12189202010631561,1.0,0,1,0,2%,9
openbank,2023-04-01,16055.428829553155,1100,1117000000000,0,28,0,1,0.11354420334100723,1.0,0,0,0,2%,1
openbank,2023-04-01,16055.428829553155,1100,1117000000000,0,28,0,1,0.11354420334100723,1.0,1,0,0,2%,1
openbank,2023-04-01,16055.428829553155,1100,1117000000000,0,28,0,1,0.11354420334100723,1.0,0,1,0,2%,1
openbank,2023-05-01,20648.96254158443,1100,1117000000000,0,28,0,1,0.1494923233985901,1.0,0,0,0,2%,3
openbank,2023-05-01,20648.96254158443,1100,1117000000000,0,28,0,1,0.1494923233985901,1.0,1,0,0,2%,3
openbank,2023-05-01,20648.96254158443,1100,1117000000000,0,28,0,1,0.1494923233985901,1.0,0,1,0,2%,3
openbank,2023-06-01,17035.047467547898,1100,1117000000000,0,28,0,1,0.11706512421369553,1.0,0,0,0,2%,3
openbank,2023-06-01,17035.047467547898,1100,1117000000000,0,28,0,1,0.11706512421369553,1.0,1,0,0,2%,3
openbank,2023-06-01,17035.047467547898,1100,1117000000000,0,28,0,1,0.11706512421369553,1.0,0,1,0,2%,3
